ï»¿finess_et,raison_sociale,voie,adresse_complete,num_tel,num_fax,type_etablissement,date_ouverture,lat,lng,wgs84,COMMUNE,comune
930500012,ETAB. HOSPITALIER STE-MARIE,DE L'EGLISE,28 R DE L'EGLISE,149366800,149366999,Etablissements de Soins de Suite et de RÃ©adaptation,367,48.9637631,2.5362777,"48.9637631, 2.5362777",VILLEPINTE,http://www.wikidata.org/entity/Q241064
930500012,ETAB. HOSPITALIER STE-MARIE,DE L'EGLISE,28 R DE L'EGLISE,149366800,149366999,Etablissements de Soins de Suite et de RÃ©adaptation,367,48.9637631,2.5362777,"48.9637631, 2.5362777",VILLEPINTE,http://www.wikidata.org/entity/Q843208
930815501,LONG SEJOUR LA ROSERAIE MAISON BLANCHE,JEAN JAURES,3 AV JEAN JAURES,149443325,155253560,Etablissements de Soins de Longue DurÃ©e,33615,48.8628283,2.5456381,"48.8628283, 2.5456381",NEUILLY SUR MARNE,http://www.wikidata.org/entity/Q220906
930006788,ANTENNE 15,VEUVE LINDET GIRARD,21 ALL VEUVE LINDET GIRARD,,,Centres Hospitaliers SpÃ©cialisÃ©s Lutte Maladies Mentales,37622,48.9111242,2.5529306,"48.9111242, 2.5529306",CLICHY SOUS BOIS,http://www.wikidata.org/entity/Q206931
930003314,CATTP LE PARI,MAIL VICTOR JARA,10 R MAIL VICTOR JARA,149320294,,Autres Etablissements de Lutte contre les Maladies Mentales,33239,48.8388188,2.554556,"48.8388188, 2.554556",NOISY LE GRAND,http://www.wikidata.org/entity/Q207605
930000294,CTRE GERIATR. MOYEN SEJOUR LES ORMES,JEAN MERMOZ,13 PL JEAN MERMOZ,145097000,145097001,Centres Hospitaliers,19453,48.901996,2.5717252,"48.901996, 2.5717252",MONTFERMEIL,http://www.wikidata.org/entity/Q237367
770011799,HOPITAL DE JOUR MARIE-ROSE MAMELET,HENIN,17 AV HENIN,164307070,160208669,Centres Hospitaliers,38353,48.8804358,2.5826564,"48.8804358, 2.5826564",CHELLES,http://www.wikidata.org/entity/Q272916
770011799,HOPITAL DE JOUR MARIE-ROSE MAMELET,HENIN,17 AV HENIN,164307070,160208669,Centres Hospitaliers,38353,48.8804358,2.5826564,"48.8804358, 2.5826564",CHELLES,http://www.wikidata.org/entity/Q1047571
770010718,CATTP APT SAVIGNY,DE L'ALUMINIUM,8 R DE L'ALUMINIUM,164897430,164897431,Autres Etablissements de Lutte contre les Maladies Mentales,38353,48.5952667,2.5863662,"48.5952667, 2.5863662",SAVIGNY LE TEMPLE,http://www.wikidata.org/entity/Q328010
770010858,CMP CHAPERONS,DU 19 MARS 1962,1 R DU 19 MARS 1962,164051139,160622196,Autres Etablissements de Lutte contre les Maladies Mentales,38353,48.6854407,2.6084082,"48.6854407, 2.6084082",BRIE COMTE ROBERT,http://www.wikidata.org/entity/Q250399
770630028,CTRE REEDUCATION FCTIONNELLE INFANTILE,ALFRED ROLL,34 AV ALFRED ROLL,164812350,164812390,Etablissements de Soins de Suite et de RÃ©adaptation,26129,48.4803901,2.6795404,"48.4803901, 2.6795404",BOIS LE ROI,http://www.wikidata.org/entity/Q271959
770630028,CTRE REEDUCATION FCTIONNELLE INFANTILE,ALFRED ROLL,34 AV ALFRED ROLL,164812350,164812390,Etablissements de Soins de Suite et de RÃ©adaptation,26129,48.4803901,2.6795404,"48.4803901, 2.6795404",BOIS LE ROI,http://www.wikidata.org/entity/Q1009584
770809010,CENTRE MEDICO-PSYCHO. 77 I 05,JEAN  JAURES,5 R JEAN  JAURES,164276542,164671007,Autres Etablissements de Lutte contre les Maladies Mentales,1556,48.9450129,2.6828298,"48.9450129, 2.6828298",CLAYE SOUILLY,http://www.wikidata.org/entity/Q1365831
770005189,CATTP NEMOURS,DES DAMES,3 CHE DES DAMES,160551804,160551804,Autres Etablissements de Lutte contre les Maladies Mentales,37773,48.267043,2.692611,"48.267043, 2.692611",NEMOURS,http://www.wikidata.org/entity/Q321067
770802858,CENTRE MEDICO-PSYCHOLOGIQUE,DE BEAUREGARD,1 R DE BEAUREGARD,164280330,160551007,Autres Etablissements de Lutte contre les Maladies Mentales,1556,48.2631941,2.6997943,"48.2631941, 2.6997943",NEMOURS,http://www.wikidata.org/entity/Q321067
770016434,CATTP PARC DE LA HAUTE MAISON,NEWTON,5 ALL NEWTON,160951130,160951131,Autres Etablissements de Lutte contre les Maladies Mentales,39086,48.87296,2.713016,"48.87296, 2.713016",LAGNY SUR MARNE,http://www.wikidata.org/entity/Q9155
770014942,SERVICE ACCUEIL FAMILIAL THERAPEUTIQUE,SAINT- FIACRE,6 R SAINT- FIACRE,164353838,164343347,Centres Hospitaliers,36080,48.9672432,2.8841968,"48.9672432, 2.8841968",MEAUX,http://www.wikidata.org/entity/Q207620
770809002,CTRE MEDICO-PSYCHO 77G11,DE LA CONCORDE,6 AV DE LA CONCORDE,160239292,160410885,Centres Hospitaliers,1556,48.9513558,2.9105034,"48.9513558, 2.9105034",MEAUX,http://www.wikidata.org/entity/Q207620
770803211,CTRE MEDICO-PSYCHOLOGIQUE 77I04,BERTRAND FLORNOY,62 R BERTRAND FLORNOY,164032237,164751399,Autres Etablissements de Lutte contre les Maladies Mentales,1556,48.8097014,3.0827256,"48.8097014, 3.0827256",COULOMMIERS,http://www.wikidata.org/entity/Q251731
770003317,APPARTEMENT THERAPEUTIQUE,CASTELLIER,47 AV CASTELLIER,,,Autres Etablissements de Lutte contre les Maladies Mentales,36958,48.813071,3.083497,"48.813071, 3.083497",COULOMMIERS,http://www.wikidata.org/entity/Q251731
770813814,LONG SEJOUR HOPITAL LOCAL DE JOUARRE,PETIT HUET,18 R PETIT HUET,160244826,,Etablissements de Soins de Longue DurÃ©e,33277,48.9278682,3.128696,"48.9278682, 3.128696",JOUARRE,http://www.wikidata.org/entity/Q837579
780170056,HÃ”PITAL DE JOUR L'ENVOL,PORTE CHANT Ã€ L'OIE,2 R PORTE CHANT Ã€ L'OIE,139292380,139292385,Autres Etablissements de Lutte contre les Maladies Mentales,29980,48.9921006,1.7173161,"48.9921006, 1.7173161",MANTES LA JOLIE,http://www.wikidata.org/entity/Q207253
780300455,CENTRE HOSP. PRIVE DU MONTGARDE,DU MONTGARDE,32 R DU MONTGARDE,130955200,130900167,Etablissements de Soins de Courte DurÃ©e,29042,48.9571554,1.847143,"48.9571554, 1.847143",AUBERGENVILLE,http://www.wikidata.org/entity/Q687036
780000386,CH DE LA MAULDRE SITE SAINT LOUIS,SAINT LOUIS,23 R SAINT LOUIS,134917878,134917880,HÃ´pitaux Locaux,367,48.8051346,1.9042299,"48.8051346, 1.9042299",JOUARS PONTCHARTRAIN,http://www.wikidata.org/entity/Q255198
780300422,HOPITAL PRIVE DE L'OUEST PARISIEN,CASTIGLIONE DEL LAGO,3 AV CASTIGLIONE DEL LAGO,130694500,130694606,Etablissements de Soins de Courte DurÃ©e,1556,48.7792822,1.9897747,"48.7792822, 1.9897747",TRAPPES,http://www.wikidata.org/entity/Q363266
910811157,CATTP DE DOURDAN 91G02,DU FAUBOURG DE CHARTES,39 R DU FAUBOURG DE CHARTES,164594949,164592568,Autres Etablissements de Lutte contre les Maladies Mentales,1556,48.5333784,2.0073024,"48.5333784, 2.0073024",DOURDAN,http://www.wikidata.org/entity/Q646609
780300208,CLINIQUE SAINT LOUIS,BASSET,1 R BASSET,130748800,130748830,Etablissements de Soins de Courte DurÃ©e,16803,48.9301755,2.0377888,"48.9301755, 2.0377888",POISSY,http://www.wikidata.org/entity/Q457
780170049,HOPITAL DE JOUR DE POISSY,DU CEP,27 AV DU CEP,130063131,130063130,Autres Etablissements de Lutte contre les Maladies Mentales,25830,48.9273746,2.0434359,"48.9273746, 2.0434359",POISSY,http://www.wikidata.org/entity/Q457
950006908,LA MAISON HOSPITALIERE,DES PINETS,1 PL DES PINETS,,,Autres Etablissements de Lutte contre les Maladies Mentales,40854,49.035617,2.060325,"49.035617, 2.060325",CERGY,http://www.wikidata.org/entity/Q193903
950005538,CENTRE LES P'TITS LOUPS,DU BRULOIR,87 R DU BRULOIR,,,Autres Etablissements de Lutte contre les Maladies Mentales,36161,49.0292991,2.0709396,"49.0292991, 2.0709396",CERGY,http://www.wikidata.org/entity/Q193903
780809323,CENTRE MEDICO-PSY SECT.78-G-7,AUGUSTE RENOIR,15 AV AUGUSTE RENOIR,139164040,,Autres Etablissements de Lutte contre les Maladies Mentales,1556,48.8790614,2.0930419,"48.8790614, 2.0930419",MARLY LE ROI,http://www.wikidata.org/entity/Q656505
780300109,CLINIQUE MEDIC. DU VAL DE SEINE,DU COEUR VOLANT,1 CHE DU COEUR VOLANT,130821400,139183654,Etablissements de Soins de Suite et de RÃ©adaptation,24668,48.8664545,2.1128061,"48.8664545, 2.1128061",LOUVECIENNES,http://www.wikidata.org/entity/Q762133
910300235,CLINIQUE KORIAN LA MARETTE,DU CREUX DE LA BORNE,R DU CREUX DE LA BORNE,160807300,164956702,Etablissements de Soins de Suite et de RÃ©adaptation,25671,48.3563858,2.1269558,"48.3563858, 2.1269558",SACLAS,http://www.wikidata.org/entity/Q266589
780825329,MAISON SANTE CLAIRE DEMEURE L.S.,PORTE DE BUC,12 R PORTE DE BUC,139073000,130213931,Etablissements de Soins de Longue DurÃ©e,33242,48.7935919,2.1371203,"48.7935919, 2.1371203",VERSAILLES,http://www.wikidata.org/entity/Q621
780823274,CENTRE MEDICO-PSYCHOLOGIQUE 78-I-03,LAMARTINE,27 R LAMARTINE,139144278,139133737,Autres Etablissements de Lutte contre les Maladies Mentales,27351,48.9370281,2.1601652,"48.9370281, 2.1601652",SARTROUVILLE,http://www.wikidata.org/entity/Q209101
910808435,CMP LES HAUTES PLAINES 91.I.04,LES HAUTES PLAINES,21  LES HAUTES PLAINES,169079559,169079559,Autres Etablissements de Lutte contre les Maladies Mentales,1556,48.6792779,2.16647,"48.6792779, 2.16647",LES ULIS,http://www.wikidata.org/entity/Q216844
780809240,CENTRE MEDICO PSY.SECT.78 G 14,COSTES ET BELLONTE,27 R COSTES ET BELLONTE,130242448,130242374,Autres Etablissements de Lutte contre les Maladies Mentales,1556,48.8019744,2.1716631,"48.8019744, 2.1716631",VIROFLAY,http://www.wikidata.org/entity/Q83432
910811322,ETABLISSEMENT DE SANTE LA MARTINIERE,DE LA MARTINIERE,CHE DE LA MARTINIERE,169336767,169336703,Etablissements de Soins de Suite et de RÃ©adaptation,34705,48.7253929,2.1778575,"48.7253929, 2.1778575",SACLAY,http://www.wikidata.org/entity/Q262710
920000338,CMP ADULTES 92G13 CROISSANTS,DES CROISSANTS,21 R DES CROISSANTS,147014808,147011133,Autres Etablissements de Lutte contre les Maladies Mentales,1556,48.845134,2.1967603,"48.845134, 2.1967603",GARCHES,http://www.wikidata.org/entity/Q246199
920300886,CLINIQUE DU MONT VALERIEN,DANTON,128 R DANTON,145061723,145062392,Etablissements de Soins de Suite et de RÃ©adaptation,21551,48.8766562,2.1999951,"48.8766562, 2.1999951",RUEIL MALMAISON,http://www.wikidata.org/entity/Q193920
920811635,CENTRE D'ACCUEIL ET DE SOINS CAS,JEAN JAURES,47 AV JEAN JAURES,142042749,145067608,Centres Hospitaliers SpÃ©cialisÃ©s Lutte Maladies Mentales,1556,48.8657096,2.2026574,"48.8657096, 2.2026574",SURESNES,http://www.wikidata.org/entity/Q193929
950300095,POLYCLINIQUE DU PLATEAU,DE SARTROUVILLE,21 R DE SARTROUVILLE,139963600,139963748,Etablissements de Soins de Courte DurÃ©e,23345,48.934021,2.204071,"48.934021, 2.204071",BEZONS,http://www.wikidata.org/entity/Q238429
950000034,CTRE MEDICO-PSYCHOLOGIQUE 95G05,ST-JUST,2 PL ST-JUST,139826626,,Autres Etablissements de Lutte contre les Maladies Mentales,1556,48.9315073,2.2132275,"48.9315073, 2.2132275",ARGENTEUIL,http://www.wikidata.org/entity/Q181946
950300103,KORIAN LE PONT,DE VILLENEUVE,27 R DE VILLENEUVE,134341834,134340402,Etablissements de Soins de Suite et de RÃ©adaptation,25566,48.9258409,2.2151993,"48.9258409, 2.2151993",BEZONS,http://www.wikidata.org/entity/Q238429
950032730,APPARTEMENT THERAPEUTIQUE PREBUARD,PREBUARD,41 R PREBUARD,,,Centres Hospitaliers,36880,48.9388891,2.2232245,"48.9388891, 2.2232245",ARGENTEUIL,http://www.wikidata.org/entity/Q181946
920310042,MAISON DE SANTE BELLEVUE,DU 11 NOVEMBRE 1918,8 AV DU 11 NOVEMBRE 1918,141141500,146268788,Autres Etablissements de Lutte contre les Maladies Mentales,367,48.820324,2.225209,"48.820324, 2.225209",MEUDON,http://www.wikidata.org/entity/Q234735
920170149,HDJ / CMP 92G09 JEAN-WIER,MICHELET,5 R MICHELET,141443899,141442858,Centres Hospitaliers SpÃ©cialisÃ©s Lutte Maladies Mentales,27403,48.8766552,2.23211,"48.8766552, 2.23211",SURESNES,http://www.wikidata.org/entity/Q193929
920800737,CMP ADU-ENF 92G14 & 92I05 PELLOUTIER,FERNAND PELLOUTIER,31 R FERNAND PELLOUTIER,155389339,155389320,Autres Etablissements de Lutte contre les Maladies Mentales,23752,48.8342287,2.2344891,"48.8342287, 2.2344891",BOULOGNE BILLANCOURT,http://www.wikidata.org/entity/Q172455
920812930,CMP ADULTES 92G06 GUY DE MAUPASSANT,MOSLARD,17 R MOSLARD,147816061,142423095,Autres Etablissements de Lutte contre les Maladies Mentales,1556,48.9163227,2.2382157,"48.9163227, 2.2382157",COLOMBES,http://www.wikidata.org/entity/Q174002
920150075,LA CITÃ‰ DES FLEURS,DE DIEPPE,1 R DE DIEPPE,156375700,156375858,Etablissements de Soins de Suite et de RÃ©adaptation,367,48.8996709,2.2386064,"48.8996709, 2.2386064",COURBEVOIE,http://www.wikidata.org/entity/Q189715
920019049,CMP 92G05,DE L'AIGLE,3B R DE L'AIGLE,,,Autres Etablissements de Lutte contre les Maladies Mentales,39686,48.9109533,2.2542837,"48.9109533, 2.2542837",LA GARENNE COLOMBES,http://www.wikidata.org/entity/Q236658
950015412,CATTP  95G 03,DE LA PETITE BAPAUME,17 R DE LA PETITE BAPAUME,134152234,,Autres Etablissements de Lutte contre les Maladies Mentales,36447,48.9921666,2.2566863,"48.9921666, 2.2566863",ERMONT,http://www.wikidata.org/entity/Q239123
920023553,CMP ADULTE CH COURBEVOIE-NEUILLY/SEINE,DU PONT,38 R DU PONT,146430939,146400950,Centres Hospitaliers SpÃ©cialisÃ©s Lutte Maladies Mentales,34653,48.8878771,2.2581502,"48.8878771, 2.2581502",NEUILLY SUR SEINE,http://www.wikidata.org/entity/Q48958
920000205,CTRE D'ACCUEIL THERAP.A TEMPS PARTIEL,DU PRESID.ROOSEVELT,33 R DU PRESID.ROOSEVELT,146441430,,Autres Etablissements de Lutte contre les Maladies Mentales,1556,48.8046613,2.2583529,"48.8046613, 2.2583529",CLAMART,http://www.wikidata.org/entity/Q194160
950787119,HOP JOUR CTR PSY LES VIGNOLLES,DE LA HALTE,43 R DE LA HALTE,134157109,134154041,Autres Etablissements de Lutte contre les Maladies Mentales,30624,48.9896224,2.2630802,"48.9896224, 2.2630802",ERMONT,http://www.wikidata.org/entity/Q239123
950002568,CLINIQUE D'ORGEMONT,D'ORGEMONT,48 R D'ORGEMONT,139963100,139963120,Autres Etablissements de Lutte contre les Maladies Mentales,38163,48.9549775,2.2676331,"48.9549775, 2.2676331",ARGENTEUIL,http://www.wikidata.org/entity/Q181946
920300712,CTRE CHIRURGICAL PIERRE CHEREST,PIERRE CHEREST,5 R PIERRE CHEREST,146418686,147386128,Etablissements de Soins de Courte DurÃ©e,9863,48.8832765,2.279982,"48.8832765, 2.279982",NEUILLY SUR SEINE,http://www.wikidata.org/entity/Q48958
950008839,CMP,DE PARIS,29 AV DE PARIS,134060000,134060091,Autres Etablissements de Lutte contre les Maladies Mentales,39085,48.9923717,2.2848231,"48.9923717, 2.2848231",EAUBONNE,http://www.wikidata.org/entity/Q240771
950787135,CENTRE PSYCHOTHERAPIQUE LES OLIVIERS,DE NOISY,RTE DE NOISY,139371520,139371799,Autres Etablissements de Lutte contre les Maladies Mentales,1556,49.144338,2.290411,"49.144338, 2.290411",BEAUMONT SUR OISE,http://www.wikidata.org/entity/Q243212
950630012,HOPITAL D'ENFANTS MARGENCY,ROGER SALENGRO,18 R ROGER SALENGRO,134274200,139591355,Etablissements de Soins de Courte DurÃ©e,33970,49.0029759,2.292611,"49.0029759, 2.292611",MARGENCY,http://www.wikidata.org/entity/Q511192
750100216,HOPITAL VAUGIRARD AP-HP,VAUGELAS,10 R VAUGELAS,140458000,140458001,Centres Hospitaliers RÃ©gionaux,1556,48.8341938,2.2943108,"48.8341938, 2.2943108",PARIS,http://www.wikidata.org/entity/Q90
920140035,CTRE DE SANTE MENTALE ANTONIN ARTHAUD,DANTON,4 R DANTON,141322515,141322529,Centres Hospitaliers SpÃ©cialisÃ©s Lutte Maladies Mentales,26576,48.9177302,2.2984746,"48.9177302, 2.2984746",GENNEVILLIERS,http://www.wikidata.org/entity/Q221968
920023959,HAD 92G01,DANTON,4 R DANTON,,,Centres Hospitaliers SpÃ©cialisÃ©s Lutte Maladies Mentales,36880,48.9177302,2.2984746,"48.9177302, 2.2984746",GENNEVILLIERS,http://www.wikidata.org/entity/Q221968
750170201,CENTRE LABRADOR,DU LABRADOR,5 IMP DU LABRADOR,145315587,145318270,Autres Etablissements de Lutte contre les Maladies Mentales,1556,48.8292431,2.3030533,"48.8292431, 2.3030533",PARIS,http://www.wikidata.org/entity/Q90
920024627,CATTP ADULTES / U.M.E. 92G03,VICTOR HUGO,99 BD VICTOR HUGO,147305157,147305165,Autres Etablissements de Lutte contre les Maladies Mentales,35796,48.901249,2.31633,"48.901249, 2.31633",CLICHY,http://www.wikidata.org/entity/Q201982
920300209,CLINIQUE AMBROISE PARE,LEON BLOY,2 R LEON BLOY,145365136,146640413,Etablissements de Soins de Courte DurÃ©e,23743,48.7866469,2.3218325,"48.7866469, 2.3218325",BOURG LA REINE,http://www.wikidata.org/entity/Q249852
750300907,CLINIQUE CHIRURGICALE DAUTANCOURT,JACQUEMONT,6 R JACQUEMONT,153061818,142633425,Etablissements de Soins de Courte DurÃ©e,18842,48.8883323,2.3232148,"48.8883323, 2.3232148",PARIS,http://www.wikidata.org/entity/Q90
920000239,CMP ADULTES 92G18 AMAURY DUVAL,AMAURY DUVAL,7 R AMAURY DUVAL,146572729,146572983,Autres Etablissements de Lutte contre les Maladies Mentales,1556,48.816952,2.3239986,"48.816952, 2.3239986",MONTROUGE,http://www.wikidata.org/entity/Q241021
750007668,CENTRE DE TRAITEMENT ET DE RÃ‰ADAPTATIO,DE LIÃˆGE,31 R DE LIÃˆGE,143876051,142949135,Autres Etablissements de Lutte contre les Maladies Mentales,24201,48.8794624,2.3260074,"48.8794624, 2.3260074",PARIS,http://www.wikidata.org/entity/Q90
940812795,C.M.P. DE L'A.R.E.A.,DU PR  EINSTEIN,73 R DU PR  EINSTEIN,149845656,,Autres Etablissements de Lutte contre les Maladies Mentales,1556,48.757205,2.326243,"48.757205, 2.326243",FRESNES,http://www.wikidata.org/entity/Q270345
940812795,C.M.P. DE L'A.R.E.A.,DU PR  EINSTEIN,73 R DU PR  EINSTEIN,149845656,,Autres Etablissements de Lutte contre les Maladies Mentales,1556,48.757205,2.326243,"48.757205, 2.326243",FRESNES,http://www.wikidata.org/entity/Q724382
940812795,C.M.P. DE L'A.R.E.A.,DU PR  EINSTEIN,73 R DU PR  EINSTEIN,149845656,,Autres Etablissements de Lutte contre les Maladies Mentales,1556,48.757205,2.326243,"48.757205, 2.326243",FRESNES,http://www.wikidata.org/entity/Q937449
940812795,C.M.P. DE L'A.R.E.A.,DU PR  EINSTEIN,73 R DU PR  EINSTEIN,149845656,,Autres Etablissements de Lutte contre les Maladies Mentales,1556,48.757205,2.326243,"48.757205, 2.326243",FRESNES,http://www.wikidata.org/entity/Q1145056
750170516,CENTRE MOGADOR,DE MOGADOR,30 R DE MOGADOR,142851370,142819014,Autres Etablissements de Lutte contre les Maladies Mentales,28582,48.8756527,2.331333,"48.8756527, 2.331333",PARIS,http://www.wikidata.org/entity/Q90
750170102,INSTITUT PAUL SIVADON - ELAN RETROUVÃ‰,DE LA ROCHEFOUCAULD,23 R DE LA ROCHEFOUCAULD,149708888,142811117,Autres Etablissements de Lutte contre les Maladies Mentales,22655,48.8786677,2.3345199,"48.8786677, 2.3345199",PARIS,http://www.wikidata.org/entity/Q90
910808104,CENTRE MEDICO-PSY. 91 G 06,CHARLES DE GAULLE,12 AV CHARLES DE GAULLE,169096127,169097738,Autres Etablissements de Lutte contre les Maladies Mentales,1556,48.7051795,2.3359228,"48.7051795, 2.3359228",LONGJUMEAU,http://www.wikidata.org/entity/Q219045
950300137,CLINIQUE DE DOMONT,JACQUES PRÃ‰VERT,R JACQUES PRÃ‰VERT,139353030,139353031,Etablissements de Soins de Courte DurÃ©e,21551,49.0309725,2.3373423,"49.0309725, 2.3373423",DOMONT,http://www.wikidata.org/entity/Q1166602
910007509,SAFT SAVIGNY,JOLIOT CURIE,13 R JOLIOT CURIE,169055667,,Autres Etablissements de Lutte contre les Maladies Mentales,36708,48.6752839,2.3511139,"48.6752839, 2.3511139",SAVIGNY SUR ORGE,http://www.wikidata.org/entity/Q243956
750170441,ATELIER THERAPEUTIQUE LE FLEURON,CHARLES FOURRIER,25 R CHARLES FOURRIER,153808881,153808814,Autres Etablissements de Lutte contre les Maladies Mentales,27395,48.8250138,2.3513743,"48.8250138, 2.3513743",PARIS,http://www.wikidata.org/entity/Q90
750802548,CMP ADULTES TURBIGO,DE TURBIGO,36 R DE TURBIGO,142723910,140270379,Autres Etablissements de Lutte contre les Maladies Mentales,33797,48.864668,2.3530148,"48.864668, 2.3530148",PARIS,http://www.wikidata.org/entity/Q90
750150088,HOPITAL DES GARDIENS DE LA PAIX,SAINT-MARCEL,35 BD SAINT-MARCEL,144080844,143360967,Etablissements de Soins de Suite et de RÃ©adaptation,10723,48.83871,2.3578001,"48.83871, 2.3578001",PARIS,http://www.wikidata.org/entity/Q90
750006868,CENTRE DU FIGUIER,DU FIGUIER,2 R DU FIGUIER,148878193,142723028,Centres Hospitaliers SpÃ©cialisÃ©s Lutte Maladies Mentales,35431,48.8536066,2.3592976,"48.8536066, 2.3592976",PARIS,http://www.wikidata.org/entity/Q90
750170367,ATELIER THERAPEUTIQUE M.G.E.N.,DE LA POINTE D'IVRY,22 R DE LA POINTE D'IVRY,153942020,145707338,Autres Etablissements de Lutte contre les Maladies Mentales,22282,48.822432,2.3637947,"48.822432, 2.3637947",PARIS,http://www.wikidata.org/entity/Q90
910018423,ETS DE SANTE DU CH DE JUVISY SUR ORGE,CAMILLE FLAMMARION,9 R CAMILLE FLAMMARION,169542727,,Centres Hospitaliers,37089,48.6898559,2.3731338,"48.6898559, 2.3731338",JUVISY SUR ORGE,http://www.wikidata.org/entity/Q752255
750050528,HOPITAL DE JOUR ROQUETTE,DE LA ROQUETTE,63 R DE LA ROQUETTE,,,Centres Hospitaliers,40689,48.8558373,2.3752069,"48.8558373, 2.3752069",PARIS,http://www.wikidata.org/entity/Q90
750006108,CMP REBEVAL INFANTO-JUVENIL,REBEVAL,45 R REBEVAL,142490607,142491045,Autres Etablissements de Lutte contre les Maladies Mentales,1556,48.8748661,2.3792821,"48.8748661, 2.3792821",PARIS,http://www.wikidata.org/entity/Q90
950005439,CATTP,PAUL VALERY,20 AV PAUL VALERY,134383980,134383988,Autres Etablissements de Lutte contre les Maladies Mentales,38278,48.9787719,2.3833757,"48.9787719, 2.3833757",SARCELLES,http://www.wikidata.org/entity/Q107501
750006629,CENTRE ADULTE EUGENIE EBOUE,EUGENIE EBOUE,16 R EUGENIE EBOUE,143465036,144755181,Centres Hospitaliers SpÃ©cialisÃ©s Lutte Maladies Mentales,28131,48.8457171,2.3866238,"48.8457171, 2.3866238",PARIS,http://www.wikidata.org/entity/Q90
750003220,CMP  LA VILLETTE INFANTO-JUVENIL,DE LA VILLETTE,36 R DE LA VILLETTE,142022077,142024153,Autres Etablissements de Lutte contre les Maladies Mentales,33837,48.8766423,2.3878413,"48.8766423, 2.3878413",PARIS,http://www.wikidata.org/entity/Q90
